player_A,player_B,matches,A_wins,B_wins,last_match_date,last5_sequence,A_wins_last5
104655,104919,1,1,0,2018-02-26,1,1
105223,106233,1,1,0,2018-02-26,1,1
105138,106432,4,1,3,2022-08-15,1 0 0 0,1
104297,104547,1,0,1,2018-02-26,0,0
104731,111202,1,1,0,2018-02-26,1,1
104291,126774,2,1,1,2018-06-11,1 0,1
103852,111577,2,0,2,2018-03-19,0 0,0
104655,104926,1,0,1,2018-02-26,0,0
100644,105223,1,0,1,2018-02-26,0,0
104291,105138,1,0,1,2018-02-26,0,0
104547,111797,1,0,1,2018-02-26,0,0
104731,111577,1,1,0,2018-02-26,1,1
105138,106298,1,1,0,2018-02-26,1,1
104926,111797,1,1,0,2018-02-26,1,1
104731,105223,1,0,1,2018-02-26,0,0
104678,105916,1,0,1,2018-03-05,0,0
105065,111513,1,1,0,2018-03-05,1,1
104468,105732,2,0,2,2021-04-26,0 0,0
104792,105051,1,1,0,2018-03-05,1,1
106121,111815,2,1,1,2023-03-06,1 0,1
103607,104919,1,0,1,2018-03-05,0,0
105815,105932,1,1,0,2018-03-05,1,1
105526,200282,5,2,3,2024-03-18,0 0 1 1 0,2
104022,105311,1,0,1,2018-03-05,0,0
105577,200000,5,1,4,2023-01-16,0 0 0 1 0,1
104534,105376,1,1,0,2018-03-05,1,1
104571,106415,1,1,0,2018-03-05,1,1
103917,106026,1,0,1,2018-03-05,0,0
104999,105062,2,2,0,2018-06-25,1 1,2
124014,126207,1,1,0,2018-03-05,1,1
105341,105614,1,1,0,2018-03-05,1,1
105539,111575,1,1,0,2018-03-05,1,1
106044,106210,1,1,0,2018-03-05,1,1
105449,106421,3,1,2,2018-08-20,0 1 0,1
104547,105216,2,2,0,2018-05-28,1 1,2
105960,111577,1,0,1,2018-03-05,0,0
105385,106432,1,0,1,2018-03-05,0,0
124187,126203,6,1,5,2021-07-26,0 1 0 0 0,1
105430,126774,1,0,1,2018-03-05,0,0
105575,133430,4,1,3,2022-02-21,0 1 0 0,1
105041,105583,1,0,1,2018-03-05,0,0
103333,109739,1,0,1,2018-03-05,0,0
103898,104871,1,0,1,2018-03-05,0,0
105166,105657,1,1,0,2018-03-05,1,1
105332,106283,1,0,1,2018-03-05,0,0
105643,105992,1,1,0,2018-03-05,1,1
105227,105916,2,2,0,2022-05-23,1 1,2
104259,105065,1,1,0,2018-03-05,1,1
104180,105732,1,0,1,2018-03-05,0,0
104545,104792,4,2,2,2021-08-09,0 0 1 1,2
104925,106121,1,0,1,2018-03-05,0,0
104919,105074,1,1,0,2018-03-05,1,1
103970,105815,2,2,0,2019-02-25,1 1,2
105223,200282,1,1,0,2018-03-05,1,1
100644,105311,1,0,1,2018-03-05,0,0
105683,200000,3,1,2,2019-08-05,1 0 0,1
104534,106378,1,1,0,2018-03-05,1,1
104571,106043,1,1,0,2018-03-05,1,1
106026,106298,1,1,0,2018-03-05,1,1
104999,105023,1,0,1,2018-03-05,0,0
103852,124014,1,1,0,2018-03-05,1,1
105341,106058,1,0,1,2018-03-05,0,0
104731,105539,2,2,0,2018-08-06,1 1,2
106000,106044,1,0,1,2018-03-05,0,0
106421,126610,3,3,0,2022-01-03,1 1 1,3
104547,105807,1,0,1,2018-03-05,0,0
105138,111577,2,2,0,2018-05-07,1 1,2
105077,106432,2,0,2,2018-10-22,0 0,0
126094,126203,8,4,4,2024-04-22,0 0 0 1 1,2
104269,105777,5,2,3,2021-06-28,1 1 0 0 0,2
104655,133430,2,1,1,2021-05-17,1 0,1
105583,111202,1,0,1,2018-03-05,0,0
104607,109739,1,1,0,2018-03-05,1,1
104871,104926,2,2,0,2021-01-05,1 1,2
105166,105173,1,0,1,2018-03-05,0,0
105936,106283,1,1,0,2018-03-05,1,1
103819,105643,1,1,0,2018-03-05,1,1
104259,105227,3,2,1,2021-08-30,1 0 1,2
104792,105732,2,0,2,2019-06-17,0 0,0
104919,106121,1,1,0,2018-03-05,1,1
105311,105683,1,0,1,2018-03-05,0,0
104534,104571,1,0,1,2018-03-05,0,0
105023,106026,1,1,0,2018-03-05,1,1
103852,106058,1,1,0,2018-03-05,1,1
104731,106044,1,1,0,2018-03-05,1,1
105807,106421,5,2,3,2021-08-16,1 0 0 1 0,2
104269,126203,2,0,2,2019-10-07,0 0,0
104655,106233,4,1,3,2019-07-22,1 0 0 0,1
104607,111202,1,0,1,2018-03-05,0,0
104871,105173,2,2,0,2018-06-11,1 1,2
103819,105936,4,4,0,2020-01-20,1 1 1 1,4
104259,105732,3,3,0,2019-10-14,1 1 1,3
104919,105223,1,0,1,2018-03-05,0,0
104571,105683,1,0,1,2018-03-05,0,0
104731,105807,3,2,1,2020-10-26,1 0 1,2
106432,126203,3,3,0,2020-10-26,1 1 1,3
104655,111202,1,0,1,2018-03-05,0,0
103819,104871,1,1,0,2018-03-05,1,1
104259,105223,1,0,1,2018-03-05,0,0
105023,105683,3,0,3,2020-08-24,0 0 0,0
104731,106432,2,1,1,2018-10-22,0 1,1
105223,105683,2,2,0,2018-03-19,1 1,2
103819,106432,5,3,2,2019-05-13,1 0 0 1 1,3
103819,105223,1,0,1,2018-03-05,0,0
105732,126203,1,1,0,2018-03-19,1,1
103333,105577,2,1,1,2020-01-20,0 1,1
104022,105550,1,1,0,2018-03-19,1,1
105041,106210,1,0,1,2018-03-19,0,0
111153,111581,1,0,1,2018-03-19,0,0
104468,105051,2,1,1,2018-07-02,0 1,1
104571,111577,1,0,1,2018-03-19,0,0
105311,105992,1,1,0,2018-03-19,1,1
105916,109739,2,0,2,2018-04-30,0 0,0
104297,104871,1,0,1,2018-03-19,0,0
105526,144707,2,0,2,2021-09-20,0 0,0
111797,111815,1,1,0,2018-03-19,1,1
106216,106281,1,0,1,2018-03-19,0,0
105357,105376,2,2,0,2019-02-25,1 1,2
104898,105216,1,1,0,2018-03-19,1,1
105806,106026,1,0,1,2018-03-19,0,0
104919,105385,1,1,0,2018-03-19,1,1
104678,133430,2,0,2,2020-10-12,0 0,0
105430,105575,2,2,0,2018-09-17,1 1,2
105985,200095,1,0,1,2018-03-19,0,0
104547,105583,2,0,2,2018-05-21,0 0,0
105379,105539,1,0,1,2018-03-19,0,0
106421,126774,13,9,4,2023-10-23,1 0 0 1 1,3
105062,105657,1,0,1,2018-03-19,0,0
106044,126207,1,0,1,2018-03-19,0,0
106415,200282,3,3,0,2022-08-01,1 1 1,3
104797,200175,1,1,0,2018-03-19,1,1
103607,105449,1,0,1,2018-03-19,0,0
104198,105815,1,1,0,2018-03-19,1,1
106423,123921,1,1,0,2018-03-19,1,1
105577,126094,2,1,1,2020-10-12,1 0,1
104022,104180,1,1,0,2018-03-19,1,1
104545,106210,1,1,0,2018-03-19,1,1
105138,111581,2,1,1,2020-01-20,0 1,1
105051,111202,1,0,1,2018-03-19,0,0
105311,105676,2,1,1,2019-04-29,1 0,1
105777,109739,1,1,0,2018-03-19,1,1
104755,104871,5,2,3,2019-07-22,0 1 1 0 0,2
105683,144707,1,1,0,2018-03-19,1,1
104925,105332,1,0,1,2018-03-19,0,0
105936,106281,1,1,0,2018-03-19,1,1
105357,105453,1,0,1,2018-03-19,0,0
104898,105223,1,0,1,2018-03-19,0,0
106026,106058,1,0,1,2018-03-19,0,0
104919,106432,1,0,1,2018-03-19,0,0
106000,133430,1,0,1,2018-03-19,0,0
105023,105430,2,2,0,2019-02-11,1 1,2
104926,200095,1,1,0,2018-03-19,1,1
105583,106401,2,0,2,2019-03-18,0 0,0
103970,105539,1,1,0,2018-03-19,1,1
100644,106421,17,5,12,2024-01-15,0 1 0 0 0,1
104731,105932,3,3,0,2018-10-29,1 1 1,3
105657,111575,1,0,1,2018-03-19,0,0
106378,126207,1,0,1,2018-03-19,0,0
104607,106415,1,1,0,2018-03-19,1,1
104797,105807,1,0,1,2018-03-19,0,0
105173,105449,4,2,2,2023-02-06,0 0 1 1,2
104198,104269,1,0,1,2018-03-19,0,0
103819,106423,1,0,1,2018-03-19,0,0
104022,104545,1,0,1,2018-03-19,0,0
111202,111581,1,1,0,2018-03-19,1,1
105311,111577,1,1,0,2018-03-19,1,1
104871,105777,2,1,1,2021-04-12,1 0,1
105683,106043,1,1,0,2018-03-19,1,1
105332,105936,1,0,1,2018-03-19,0,0
105223,105453,1,1,0,2018-03-19,1,1
106058,106432,1,0,1,2018-03-19,0,0
105023,133430,1,0,1,2018-03-19,0,0
104926,106401,2,0,2,2022-03-21,0 0,0
104731,111575,3,1,2,2021-08-16,1 0 0,1
104607,126207,1,0,1,2018-03-19,0,0
105449,105807,4,1,3,2021-05-31,0 0 1 0,1
104269,106423,2,1,1,2022-08-01,1 0,1
104545,105227,3,1,2,2019-08-26,1 0 0,1
105311,111202,2,1,1,2019-09-23,0 1,1
104871,105683,1,0,1,2018-03-19,0,0
105223,105936,2,2,0,2018-10-01,1 1,2
106432,133430,3,1,2,2022-10-24,1 0 0,1
100644,106401,2,1,1,2019-02-25,1 0,1
104269,105807,2,1,1,2018-07-16,0 1,1
100644,106432,5,4,1,2024-04-22,1 0 1 1 1,4
104545,105223,3,1,2,2018-08-27,1 0 0,1
100644,105807,3,3,0,2022-04-11,1 1 1,3
100644,104545,6,4,2,2021-09-24,1 1 1 0 1,4
106210,106378,1,0,1,2018-04-09,0,0
104312,105430,2,0,2,2019-10-28,0 0,0
105550,111578,1,1,0,2018-04-09,1,1
104291,105916,1,1,0,2018-04-09,1,1
105385,106044,1,0,1,2018-04-09,0,0
103893,104999,1,0,1,2018-04-09,0,0
104882,105815,1,0,1,2018-04-09,0,0
104755,105341,1,1,0,2018-04-09,1,1
104198,123921,2,2,0,2018-05-21,1 1,2
106216,111442,1,1,0,2018-04-09,1,1
106148,109739,2,2,0,2019-02-25,1 1,2
103333,106121,1,1,0,2018-04-09,1,1
104468,105332,3,2,1,2021-08-23,1 1 0,2
104269,106045,2,0,2,2022-09-19,0 0,0
104898,105806,1,0,1,2018-04-09,0,0
105992,200175,1,1,0,2018-04-09,1,1
105311,124079,2,1,1,2022-03-07,1 0,1
105065,126203,1,0,1,2018-04-09,0,0
105932,126610,5,1,4,2021-10-25,1 0 0 0 0,1
104547,106415,1,1,0,2018-04-09,1,1
104259,104467,1,0,1,2018-04-09,0,0
105063,105238,1,1,0,2018-04-09,1,1
105449,124014,1,1,0,2018-04-09,1,1
104665,125802,2,1,1,2021-09-27,1 0,1
111456,126207,3,1,2,2023-02-06,0 1 0,1
105526,106072,1,0,1,2018-04-09,0,0
104460,105967,1,0,1,2018-04-09,0,0
105077,144760,1,1,0,2018-04-09,1,1
105430,106378,2,0,2,2019-03-04,0 0,0
105023,105550,3,1,2,2018-09-24,0 0 1,1
104291,104999,1,1,0,2018-04-09,1,1
105815,106044,1,1,0,2018-04-09,1,1
104198,104755,1,0,1,2018-04-09,0,0
106216,106401,1,0,1,2018-04-09,0,0
104468,106148,1,1,0,2018-04-09,1,1
103333,106045,1,1,0,2018-04-09,1,1
105311,105806,2,2,0,2018-06-25,1 1,2
105992,126203,1,0,1,2018-04-09,0,0
104467,105932,1,0,1,2018-04-09,0,0
104547,106058,1,0,1,2018-04-09,0,0
104665,105063,1,1,0,2018-04-09,1,1
105449,126207,3,2,1,2023-04-03,1 1 0,2
105077,106072,1,0,1,2018-04-09,0,0
104545,105967,1,1,0,2018-04-09,1,1
104291,106378,2,0,2,2018-05-14,0 0,0
105550,105815,1,0,1,2018-04-09,0,0
104468,104755,3,1,2,2020-02-03,0 1 0,1
103333,106401,1,1,0,2018-04-09,1,1
105311,105932,2,2,0,2022-05-16,1 1,2
106058,126203,4,0,4,2023-02-06,0 0 0 0,0
104665,106072,1,1,0,2018-04-09,1,1
104545,105449,3,1,2,2022-04-04,0 0 1,1
104755,106378,2,0,2,2018-10-15,0 0,0
103333,105815,1,0,1,2018-04-09,0,0
104665,105311,2,1,1,2022-05-16,1 0,1
105449,126203,6,2,4,2023-08-28,1 0 0 0 0,1
104665,106378,2,2,0,2019-08-26,1 1,2
105449,105815,2,2,0,2020-02-10,1 1,2
104269,104655,2,2,0,2022-04-25,1 1,2
106000,106065,6,2,4,2021-07-19,0 0 0 1 1,2
105683,200031,1,1,0,2018-04-16,1,1
104607,105453,1,0,1,2018-04-16,0,0
105916,106421,5,1,4,2024-03-18,0 0 1 0 0,1
104180,104252,1,1,0,2018-04-16,1,1
104926,125802,1,1,0,2018-04-16,1,1
105550,106043,3,1,2,2019-07-29,0 1 0,1
104999,200000,1,1,0,2018-04-16,1,1
103852,105332,2,2,0,2019-03-18,1 1,2
105138,105376,3,3,0,2021-02-22,1 1 1,3
104259,105815,2,1,1,2019-01-07,1 0,1
103893,105732,1,0,1,2018-04-16,0,0
104898,126094,4,1,3,2019-07-15,0 1 0 0,1
103898,106432,1,0,1,2018-04-16,0,0
104925,105583,2,1,1,2023-04-17,1 0,1
104468,105173,1,1,0,2018-04-16,1,1
106423,111575,2,0,2,2023-05-29,0 0,0
105379,105806,1,1,0,2018-04-16,1,1
104269,105227,3,0,3,2019-01-14,0 0 0,0
105683,106065,2,2,0,2019-06-17,1 1,2
105453,106421,5,2,3,2021-02-02,1 0 1 0 0,2
104198,104312,1,0,1,2018-04-16,0,0
100644,104180,1,1,0,2018-04-16,1,1
104926,105526,4,2,2,2023-03-20,0 1 1 0,2
104755,106043,4,3,1,2021-05-17,1 1 0 1,3
104999,106298,1,1,0,2018-04-16,1,1
105676,126774,6,2,4,2023-01-02,0 1 0 0 0,1
103852,105138,2,0,2,2020-01-20,0 0,0
104259,105077,1,1,0,2018-04-16,1,1
105732,105777,1,0,1,2018-04-16,0,0
106233,126094,6,1,5,2023-01-16,0 0 0 0 0,0
104925,106432,3,3,0,2020-10-26,1 1 1,3
104468,111575,2,0,2,2022-05-16,0 0,0
104745,105379,1,1,0,2018-04-16,1,1
105227,105683,2,1,1,2020-01-20,1 0,1
104312,105453,1,0,1,2018-04-16,0,0
100644,105526,3,2,1,2019-03-04,1 1 0,2
104755,104999,2,2,0,2019-05-27,1 1,2
105138,105676,3,0,3,2021-02-22,0 0 0,0
104259,105777,1,0,1,2018-04-16,0,0
104925,106233,6,2,4,2020-11-16,1 0 0 1 0,2
104745,111575,5,5,0,2022-01-17,1 1 1 1 1,5
105227,105453,2,0,2,2018-08-27,0 0,0
100644,104755,1,1,0,2018-04-16,1,1
104745,106233,9,5,4,2024-01-01,0 1 0 0 1,2
100644,105453,5,4,1,2021-05-31,0 1 1 1 1,4
104745,105777,4,4,0,2021-04-12,1 1 1 1,4
104745,105453,3,3,0,2021-04-19,1 1 1,3
104468,125802,2,2,0,2018-12-31,1 1,2
104291,105815,1,1,0,2018-04-23,1,1
104655,106120,1,1,0,2018-04-23,1,1
105332,111797,4,4,0,2021-02-22,1 1 1 1,4
105311,144719,1,0,1,2018-04-23,0,0
105376,105550,3,1,2,2019-10-14,0 1 0,1
104297,111577,1,1,0,2018-04-23,1,1
126774,144895,2,2,0,2022-10-31,1 1,2
103333,103990,1,1,0,2018-04-23,1,1
106072,106216,1,0,1,2018-04-23,0,0
104719,105062,1,1,0,2018-04-23,1,1
105373,105643,3,2,1,2020-02-24,1 1 0,2
105583,124079,3,3,0,2021-02-08,1 1 1,3
104198,105216,1,1,0,2018-04-23,1,1
104890,106148,1,0,1,2018-04-23,0,0
104468,105777,1,0,1,2018-04-23,0,0
105806,106065,1,0,1,2018-04-23,0,0
104291,124014,1,1,0,2018-04-23,1,1
104797,122330,1,0,1,2018-04-23,0,0
104655,105173,1,0,1,2018-04-23,0,0
105132,105526,1,0,1,2018-04-23,0,0
105332,105807,7,4,3,2021-11-01,1 1 1 0 0,3
106233,144719,4,4,0,2020-08-31,1 1 1 1,4
103893,105932,1,0,1,2018-04-23,0,0
105550,106075,1,0,1,2018-04-23,0,0
104022,200436,1,1,0,2018-04-23,1,1
104312,105341,2,2,0,2019-06-10,1 1,2
106043,126774,6,1,5,2023-05-29,1 0 0 0 0,1
105379,105657,2,1,1,2018-06-11,1 0,1
103333,105138,1,0,1,2018-04-23,0,0
105226,126610,1,0,1,2018-04-23,0,0
104665,106216,1,1,0,2018-04-23,1,1
128034,132283,5,2,3,2023-01-16,0 1 0 0 1,2
104919,111575,1,0,1,2018-04-23,0,0
104719,105676,1,0,1,2018-04-23,0,0
105916,120424,2,1,1,2019-02-04,0 1,1
104925,105373,1,0,1,2018-04-23,0,0
104678,109739,1,0,1,2018-04-23,0,0
103852,105583,2,2,0,2019-02-25,1 1,2
105357,105430,1,1,0,2018-04-23,1,1
104198,105453,1,1,0,2018-04-23,1,1
104745,106148,1,1,0,2018-04-23,1,1
105526,122330,3,2,1,2023-06-19,1 1 0,2
105173,105807,2,0,2,2020-02-10,0 0,0
105932,133430,3,2,1,2022-05-09,1 1 0,2
106075,106233,1,0,1,2018-04-23,0,0
105077,126774,3,0,3,2020-08-31,0 0 0,0
105379,126610,4,1,3,2021-06-28,1 0 0 0,1
104665,105138,3,0,3,2021-04-19,0 0 0,0
109739,120424,1,0,1,2018-04-23,0,0
104198,104745,1,0,1,2018-04-23,0,0
105357,106298,1,1,0,2018-04-23,1,1
105777,105807,2,1,1,2021-02-08,0 1,1
105526,106065,3,2,1,2020-10-19,0 1 1,2
104312,105932,1,1,0,2018-04-23,1,1
105379,132283,1,1,0,2018-04-23,1,1
104745,105373,1,1,0,2018-04-23,1,1
105357,120424,1,1,0,2018-04-23,1,1
105807,126774,3,0,3,2021-05-31,0 0 0,0
104312,106065,2,1,1,2018-05-21,0 1,1
104745,105676,4,3,1,2022-05-02,1 1 0 1,3
105357,105379,1,1,0,2018-04-23,1,1
104745,126774,9,7,2,2021-04-19,1 1 1 0 1,4
105357,106065,3,1,2,2019-08-19,0 0 1,1
105657,134770,1,0,1,2018-04-30,0,0
105065,106044,1,0,1,2018-04-30,0,0
104022,105341,1,0,1,2018-04-30,0,0
104890,104999,1,0,1,2018-04-30,0,0
106120,106393,1,1,0,2018-04-30,1,1
105357,105583,2,1,1,2021-05-10,0 1,1
103333,104259,1,0,1,2018-04-30,0,0
104871,105932,3,2,1,2021-04-19,1 0 1,2
104460,109739,1,0,1,2018-04-30,0,0
105815,126207,1,0,1,2018-04-30,0,0
106121,126610,5,2,3,2023-03-06,1 0 0 0 1,2
105550,105916,1,0,1,2018-04-30,0,0
104620,106249,1,1,0,2018-04-30,1,1
104297,105430,1,1,0,2018-04-30,1,1
104926,106065,3,1,2,2023-04-03,0 1 0,1
105077,105643,6,2,4,2021-07-12,1 1 0 0 0,2
104678,106071,1,1,0,2018-04-30,1,1
104792,105806,1,0,1,2018-04-30,0,0
105311,106421,3,1,2,2019-04-15,1 0 0,1
103893,117356,1,1,0,2018-04-30,1,1
104252,105373,1,0,1,2018-04-30,0,0
104468,105155,1,0,1,2018-04-30,0,0
105477,111200,1,1,0,2018-04-30,1,1
104897,105062,1,1,0,2018-04-30,1,1
105671,200282,1,0,1,2018-04-30,0,0
104797,111513,2,0,2,2018-07-23,0 0,0
105216,120424,1,0,1,2018-04-30,0,0
104898,111815,1,0,1,2018-04-30,0,0
104593,106210,1,0,1,2018-04-30,0,0
105526,109054,1,1,0,2018-04-30,1,1
106148,106216,1,1,0,2018-04-30,1,1
105589,106329,1,0,1,2018-04-30,0,0
104571,105870,1,0,1,2018-04-30,0,0
104291,104947,1,1,0,2018-04-30,1,1
104665,126774,1,0,1,2018-04-30,0,0
105138,134770,3,2,1,2022-08-08,1 1 0,2
105807,106044,1,1,0,2018-04-30,1,1
104259,104999,1,1,0,2018-04-30,1,1
104871,105583,3,2,1,2021-05-24,1 1 0,2
106120,111797,1,0,1,2018-04-30,0,0
105379,106121,1,0,1,2018-04-30,0,0
106043,109739,1,0,1,2018-04-30,0,0
104180,126207,1,0,1,2018-04-30,0,0
104297,104678,1,1,0,2018-04-30,1,1
105916,106065,5,3,2,2023-04-24,1 1 0 1 0,3
104620,105643,1,1,0,2018-04-30,1,1
103893,105477,1,1,0,2018-04-30,1,1
105373,105806,2,2,0,2019-02-04,1 1,2
105155,105311,1,0,1,2018-04-30,0,0
104312,111513,1,0,1,2018-04-30,0,0
104897,111202,1,0,1,2018-04-30,0,0
106378,200282,2,2,0,2018-05-28,1 1,2
106210,106329,1,1,0,2018-04-30,1,1
105526,120424,1,1,0,2018-04-30,1,1
106148,111815,2,1,1,2021-05-10,1 0,1
104291,105227,1,1,0,2018-04-30,1,1
100644,105870,1,1,0,2018-04-30,1,1
104731,126774,4,1,3,2020-08-24,0 0 1 0,1
104871,105341,1,1,0,2018-04-30,1,1
104259,105138,3,2,1,2022-01-17,1 1 0,2
105807,111797,1,1,0,2018-04-30,1,1
104297,106121,1,0,1,2018-04-30,0,0
104620,126207,1,0,1,2018-04-30,0,0
103893,111513,3,1,2,2019-07-15,0 1 0,1
105373,111202,1,0,1,2018-04-30,0,0
105311,106378,1,1,0,2018-04-30,1,1
104291,106210,2,2,0,2022-04-04,1 1,2
106148,126774,3,0,3,2024-04-15,0 0 0,0
104871,106121,1,0,1,2018-04-30,0,0
104259,109739,1,1,0,2018-04-30,1,1
105807,126207,1,0,1,2018-04-30,0,0
104291,111513,3,1,2,2022-04-04,1 0 0,1
105311,126774,1,1,0,2018-04-30,1,1
104291,106121,1,0,1,2018-04-30,0,0
100644,104259,2,1,1,2018-08-27,1 0,1
105311,126207,3,2,1,2019-06-10,1 1 0,2
105539,126774,1,1,0,2018-05-07,1,1
103893,104269,2,0,2,2018-12-31,0 0,0
104655,106058,3,2,1,2020-08-31,1 1 0,2
105077,105376,1,1,0,2018-05-07,1,1
104198,105992,1,0,1,2018-05-07,0,0
105683,106044,1,1,0,2018-05-07,1,1
105815,133430,2,0,2,2019-08-19,0 0,0
104925,105453,7,7,0,2021-08-30,1 1 1 1 1,5
106378,106421,3,1,2,2019-08-12,1 0 0,1
104898,111202,1,1,0,2018-05-07,1,1
105062,106148,1,1,0,2018-05-07,1,1
104259,105216,1,1,0,2018-05-07,1,1
104607,104755,1,0,1,2018-05-07,0,0
105583,111575,3,3,0,2020-09-21,1 1 1,3
103898,106000,1,0,1,2018-05-07,0,0
104999,105643,1,0,1,2018-05-07,0,0
105526,105657,1,1,0,2018-05-07,1,1
105173,106043,2,0,2,2021-03-22,0 0,0
103852,104665,3,3,0,2020-01-13,1 1 1,3
104792,105932,2,2,0,2021-09-20,1 1,2
100644,105539,1,1,0,2018-05-07,1,1
104655,105077,3,3,0,2020-02-10,1 1 1,3
105683,105777,2,1,1,2020-10-19,1 0,1
105332,133430,4,3,1,2021-08-16,0 1 1 1,3
104925,106378,4,3,1,2020-08-31,0 1 1 1,3
104898,105676,4,0,4,2020-02-10,0 0 0 0,0
104755,105583,2,0,2,2021-10-18,0 0,0
105223,106000,2,2,0,2018-07-30,1 1,2
105643,106233,2,0,2,2022-07-18,0 0,0
105526,106432,4,3,1,2024-04-08,0 1 1 1,3
104745,104792,2,2,0,2019-08-05,1 1,2
100644,104919,1,1,0,2018-05-07,1,1
104545,104655,1,1,0,2018-05-07,1,1
105683,133430,2,1,1,2018-08-13,0 1,1
105676,106378,1,0,1,2018-05-07,0,0
104259,104731,2,0,2,2018-07-02,0 0,0
105223,105583,1,0,1,2018-05-07,0,0
106233,106432,3,2,1,2020-01-06,1 1 0,2
104731,105583,2,2,0,2020-09-28,1 1,2
100644,133430,7,4,3,2024-04-22,0 1 0 1 1,3
104731,106233,3,1,2,2018-11-12,0 0 1,1
100644,106233,7,3,4,2023-06-19,0 0 0 1 1,2
126207,126610,2,1,1,2022-08-15,0 1,1
104312,106298,1,0,1,2018-05-14,0,0
104919,105676,1,0,1,2018-05-14,0,0
104655,106065,1,0,1,2018-05-14,0,0
106432,126774,7,3,4,2023-07-31,1 1 0 0 0,2
105216,105992,1,0,1,2018-05-14,0,0
104755,105332,5,3,2,2020-02-24,0 1 1 0 1,3
105807,111577,1,1,0,2018-05-14,1,1
104527,105449,2,1,1,2019-02-25,0 1,1
104180,105379,1,0,1,2018-05-14,0,0
105932,111795,1,1,0,2018-05-14,1,1
104925,105238,1,1,0,2018-05-14,1,1
103970,106058,1,0,1,2018-05-14,0,0
103852,105453,1,0,1,2018-05-14,0,0
104792,104926,1,0,1,2018-05-14,0,0
105173,132283,4,2,2,2024-01-01,0 0 1 1,2
105023,105376,2,0,2,2021-07-26,0 0,0
104607,133430,2,0,2,2019-02-11,0 0,0
104898,106421,2,1,1,2019-02-04,1 0,1
104269,106000,1,0,1,2018-05-14,0,0
100644,126610,6,4,2,2023-07-03,0 1 1 1 0,3
106298,106378,1,0,1,2018-05-14,0,0
105676,106065,4,3,1,2021-04-12,1 0 1 1,3
105223,126774,1,1,0,2018-05-14,1,1
105332,106043,5,1,4,2022-05-02,1 0 0 0 0,1
104731,105379,1,0,1,2018-05-14,0,0
104545,105077,2,1,1,2019-03-18,0 1,1
104925,105932,2,2,0,2018-12-31,1 1,2
104259,106058,1,1,0,2018-05-14,1,1
105453,105777,2,2,0,2018-12-31,1 1,2
104926,106233,3,2,1,2022-05-09,1 0 1,2
105376,132283,2,1,1,2022-05-23,1 0,1
104898,133430,2,1,1,2018-08-06,0 1,1
100644,106378,2,2,0,2018-10-08,1 1,2
105223,105676,3,1,2,2019-05-13,0 0 1,1
105227,105332,3,2,1,2020-02-24,1 1 0,2
104259,105453,2,0,2,2018-08-27,0 0,0
104926,105376,3,2,1,2019-01-07,1 0 1,2
104745,133430,5,3,2,2022-05-09,1 0 1 1 0,3
100644,105676,4,2,2,2023-05-08,1 0 0 1,2
104745,104926,5,4,1,2022-08-29,1 0 1 1 1,4
100644,105227,3,3,0,2022-05-02,1 1 1,3
104745,104925,9,5,4,2022-05-23,0 1 1 0 1,3
100644,104745,6,3,3,2022-05-23,1 1 1 0 0,3
105430,105643,2,1,1,2021-05-31,1 0,1
104571,111511,1,0,1,2018-05-21,0,0
105497,111815,1,0,1,2018-05-21,0,0
104890,105815,1,0,1,2018-05-21,0,0
104792,109739,1,0,1,2018-05-21,0,0
104999,105806,1,0,1,2018-05-21,0,0
104468,105515,1,1,0,2018-05-21,1,1
103333,105376,1,0,1,2018-05-21,0,0
105062,106296,1,1,0,2018-05-21,1,1
104252,126523,1,0,1,2018-05-21,0,0
105948,106044,1,1,0,2018-05-21,1,1
105311,106110,1,0,1,2018-05-21,0,0
105077,105916,4,1,3,2020-09-28,0 0 1 0,1
105992,126207,1,0,1,2018-05-21,0,0
105051,126203,1,0,1,2018-05-21,0,0
104198,105173,1,1,0,2018-05-21,1,1
105449,105657,1,1,0,2018-05-21,1,1
123921,144895,1,1,0,2018-05-21,1,1
104586,106210,1,1,0,2018-05-21,1,1
106148,111513,2,1,1,2022-01-03,1 0,1
105550,136440,1,1,0,2018-05-21,1,1
104926,111511,1,1,0,2018-05-21,1,1
109739,111815,1,0,1,2018-05-21,0,0
105806,105815,1,0,1,2018-05-21,0,0
104468,106167,1,1,0,2018-05-21,1,1
103970,105376,1,0,1,2018-05-21,0,0
105062,105948,2,2,0,2021-07-24,1 1,2
104312,126523,1,1,0,2018-05-21,1,1
105583,106110,3,3,0,2018-10-15,1 1 1,3
105916,126207,4,2,2,2023-06-12,1 1 0 0,2
104527,111577,1,1,0,2018-05-21,1,1
104586,105449,1,0,1,2018-05-21,0,0
106148,106233,1,0,1,2018-05-21,0,0
104545,111815,5,2,3,2022-05-02,0 1 1 0 0,2
104468,105062,2,2,0,2020-02-10,1 1,2
104312,105376,4,2,2,2022-02-14,0 1 0 1,2
105583,126203,2,1,1,2023-08-14,1 0,1
104527,105916,5,3,2,2021-02-08,0 1 1 1 0,3
104198,106233,1,0,1,2018-05-21,0,0
105449,105550,1,1,0,2018-05-21,1,1
104468,111815,2,1,1,2019-10-07,1 0,1
105449,105916,1,0,1,2018-05-21,0,0
104468,106233,3,0,3,2019-03-04,0 0 0,0
